顾客编号	大类名称	中类名称	小类名称	销售日期	销售数量	销售金额	商品单价
151	蔬果	蔬菜	花果	20150422	0.504		1.98
20	蔬果	蔬菜	鲜调味	20150422	0.567		6.56
439	蔬果	蔬菜	叶菜	20150422	1.708		1.96
439	日配	常温乳品	百利包加味奶	20150422	1		2
20	针织	女内衣裤	简装女内裤	20150422	1		7.5
1053	粮油	煮食面/粉	挂面	20150422	1		8.5
1053	粮油	调味酱	甜面/豆瓣酱	20150422	1		3.7
1053	蔬果	蔬菜	根茎	20150422	0.43		3.8
325	蔬果	蔬菜	花果	20150422	0.216		7.8
325	日配	常温乳品	利乐砖乳酸菌	20150422	12		5.3
1024	蔬果	蔬菜	鲜调味	20150422	0.342		6.56
411	酒饮	果汁饮料	植物蛋白饮料	20150422	1		5
270	肉禽	猪肉	猪下水	20150422	0.506		31
2431	肉禽	猪肉	鲜猪肉	20150422	1.14		19.8
2431	蔬果	蔬菜	根茎	20150422	0.408		5.56
604	蔬果	蔬菜	花果	20150422	0.963		1.98
1839	蔬果	蔬菜	叶菜	20150422	0.79		2.56
874	肉禽	鸭产品	分割鸭件	20150422	0.412		11.8
372	休闲	糖果	凝胶糖	20150422	1		3
2494	蔬果	蔬菜	花果	20150422	0.857		2.58
2498	粮油	食用油	玉米油	20150422	1		85.9
729	蔬果	蔬菜	鲜调味	20150422	-0.001		15.6
2499	针织	女上装	女长短袖衬衫	20150422	1		35
2113	蔬果	蔬菜	叶菜	20150422	0.23		12
1603	休闲	糖果	棒糖	20150422	1		0.5
2251	蔬果	蔬菜	花果	20150422	0.337		2.58
2500	洗化	洗护发用品	洗发水	20150422	1		35.9
2005	休闲	果冻	杯装果冻	20150422	1		5.9
92	蔬果	蔬菜	根茎	20150422	0.494		3.96
2501	洗化	洗护发用品	润发护发	20150422	1		17.3
499	日配	冷冻点心	冷冻年糕	20150422	1		7.7
1459	休闲	炒货	香瓜子	20150422	1		3.9
1459	休闲	即食熟制品	牛肉干	20150422	1		20.9
1787	休闲	口香糖	有糖口香糖	20150422	1		1.5
61	蔬果	蔬菜	根茎	20150422	0.38		4
61	熟食	中式熟菜	中式水产熟菜	20150422	0.402		28
1603	日配	常温乳品	利乐砖乳酸菌	20150422	12		5.5
836	蔬果	蔬菜	根茎	20150422	1.018		2.56
836	休闲	巧克力	其他巧克力	20150422	0.128		117
971	蔬果	蔬菜	花果	20150422	0.53		5.8
2452	酒饮	进口酒	预调酒	20150422	1		6.5
174	文体	笔类	钢笔	20150422	1		7.9
2201	休闲	果冻	碎碎冰	20150422	3		0.8
1130	酒饮	碳酸饮料	果味型	20150422	1		3
2005	休闲	蜜饯	枣	20150422	0.272		23.8
303	粮油	调味酱	辣酱	20150422	1		7.3
2433	蔬果	水果	其它水果	20150422	0.504		11.98
404	蔬果	蔬菜	花果	20150422	0.7		5.8
260	蔬果	加工豆类	豆类料理	20150422	0.2		16
260	洗化	卫生巾	日用卫生巾	20150422	1		15.9
250	休闲	巧克力	威化巧克力	20150422	1		25.8
212	洗化	纸制品	软抽纸巾	20150422	1		21.9
205	休闲	蜜饯	葡萄干	20150422	0.306		33.8
2496	肉禽	牛肉	熟牛肉	20150422	0.348		80
499	休闲	饼干	趣味/休闲	20150422	1		6.3
1459	蔬果	水果	其它水果	20150422	0.866		5.96
1459	粮油	酱菜类	蔬菜	20150422	2		2.7
1459	休闲	饼干	进口饼干	20150422	1		18.9
2373	日配	常温乳品	利乐砖乳酸菌	20150422	12		5.3
936	蔬果	蔬菜	花果	20150422	0.46		1.98
886	蔬果	水果	蕉类	20150422	0.779		5.96
952	酒饮	香烟	国产省外香烟	20150422	10		7.5
971	蔬果	蔬菜	根茎	20150422	0.643		6.56
325	休闲	饼干	酥性	20150422	1		3.7
1733	蔬果	蔬菜	根茎	20150422	0.53		20
404	蔬果	水果	进口水果	20150422	0.55		17.6
1153	肉禽	猪肉	猪骨	20150422	1.47		15.6
2502	洗化	纸制品	软抽纸巾	20150422	1		13.9
534	粮油	酱菜类	榨菜	20150422	12		0.5
1187	洗化	纸制品	无芯纸	20150422	2		14.5
754	蔬果	水果	桃/李类	20150422	0.65		25
2373	蔬果	水果	进口水果	20150422	0.878		17.6
2488	洗化	洗浴用品	香皂	20150422	1		4.9
886	蔬果	蔬菜	根茎	20150422	0.774		2.56
617	蔬果	蔬菜	花果	20150422	0.412		1.98
689	粮油	袋装速食面组	牛肉口味	20150422	1		17.3
877	蔬果	蔬菜	根茎	20150422	0.326		20
1053	粮油	煮食面/粉	挂面	20150422	1		7.3
2493	蔬果	蔬菜	根茎	20150422	1.003		30
661	蔬果	蔬菜	鲜调味	20150422	0.08		5.98
2005	休闲	膨化点心	其他膨化点心	20150422	1		4.9
93	蔬果	蔬菜	叶菜	20150422	0.388		6
1459	休闲	饼干	趣味/休闲	20150422	1		7
2489	休闲	糕点	散称糕点	20150422	0.508		17.8
952	日配	常温乳品	利乐枕加味奶	20150422	16		2.8
971	蔬果	蔬菜	叶菜	20150422	1.979		1.96
231	日配	常温乳品	利乐砖酸酸乳	20150422	1		1.8
231	休闲	即食熟制品	鱼类	20150422	1		1
1889	蔬果	水果	蕉类	20150422	1.58		5.96
968	蔬果	蔬菜	花果	20150422	0.112		9.6
61	洗化	纸制品	无芯纸	20150422	1		15.9
1603	蔬果	蔬菜	根茎	20150422	0.603		2.56
1603	蔬果	蔬菜	花果	20150422	0.528		2.58
2251	蔬果	蔬菜	叶菜	20150422	1		4.98
2251	休闲	膨化点心	米制点心	20150422	1		3.8
2251	休闲	无糖食品	无糖休闲食品	20150422	1		25.8
81	蔬果	水果	梨类	20150422	2.894		11.98
1123	日配	常温乳品	利乐砖酸酸乳	20150422	6		6.7
698	休闲	糕点	散称糕点	20150422	0.192		51.6
242	洗化	洗衣用品	洗衣皂	20150422	4		6.7
2492	蔬果	水果	进口水果	20150422	0.884		17.6
2492	日配	常温乳品	利乐砖纯奶	20150422	24		3
754	洗化	口腔卫生用品	成人牙膏	20150422	1		5.6
968	蔬果	蔬菜	菌菇类	20150422	0.44		80
968	蔬果	水果	蕉类	20150422	1.204		5.96
61	蔬果	水果	蕉类	20150422	1.836		5.96
61	休闲	炒货	其他炒货	20150422	0.352		23.8
661	肉禽	猪肉	猪肉丝馅片	20150422	0.588		29.8
2490	日配	常温乳品	利乐砖酸酸乳	20150422	6		6.7
92	蔬果	水果	其它水果	20150422	0.851		23
303	粮油	袋装速食面	其他袋装面	20150422	10		1.3
2503	休闲	饼干	钙奶	20150422	1		4.7
151	蔬果	蔬菜	根茎	20150422	0.808		1.96
260	蔬果	蔬菜	叶菜	20150422	0.449		6
260	日配	常温乳品	利乐砖纯奶	20150422	1		65
260	休闲	果冻	杯装果冻	20150422	1		2.5
2496	休闲	糕点	散称糕点	20150422	0.26		51.6
1223	蔬果	蔬菜	花果	20150422	0.898		1.8
877	休闲	糕点	中式糕点	20150422	0.712		17.8
2495	休闲	糕点	中式糕点	20150422	1		9.9
265	蔬果	蔬菜	根茎	20150422	0.349		2.56
51	家居	保鲜用品	保鲜袋	20150422	1		4
499	休闲	果冻	立袋可吸果冻	20150422	1		2.3
1459	粮油	调味酱	其他调味酱	20150422	1		6.3
1459	休闲	膨化点心	袋装薯片	20150422	1		7.5
2005	休闲	膨化点心	袋装薯片	20150422	1		3.5
93	蔬果	蔬菜	根茎	20150422	0.668		5.56
2433	蔬果	蔬菜	叶菜	20150422	0.238		5.56
1357	蔬果	水果	桃/李类	20150422	0.742		25
2494	蔬果	蔬菜	花果	20150422	0.622		5.6
142	蔬果	蔬菜	叶菜	20150422	0.18		5.56
1459	休闲	糕点	其他糕点	20150422	1		10.5
1187	休闲	蜜饯	其他蜜饯	20150422	1		17.9
2486	蔬果	水果	苹果类	20150422	1.048		27.8
2489	粮油	煮食面/粉	挂面	20150422	1		9.8
952	日配	常温乳品	利乐砖纯奶	20150422	24		3
2113	熟食	凉拌熟食	凉拌素食	20150422	0.001		20
46	蔬果	蔬菜	鲜调味	20150422	0.277		15.6
405	休闲	糕点	散称糕点	20150422	0.45		17.8
1129	洗化	纸制品	软抽纸巾	20150422	2		13.9
398	肉禽	猪肉	猪骨	20150422	0.908		19.8
698	粮油	盐/糖	功能盐	20150422	2		2.8
2504	粮油	液体调料	陈醋	20150422	1		5.9
968	蔬果	蔬菜	花果	20150422	0.86		5.56
969	粮油	食用油	调和油	20150422	4		59.9
661	蔬果	蔬菜	花果	20150422	0.314		5.8
2492	文体	笔类	钢笔	20150422	1		8.3
2492	文体	笔类	中性笔	20150422	1		1.5
766	蔬果	蔬菜	花果	20150422	0.27		12
2491	粮油	调味料	调理粉	20150422	1		3.3
936	日配	冷藏乳品	冷藏乳酸菌	20150422	1		12.9
1631	蔬果	蔬菜	花果	20150422	0.232		9.6
2482	休闲	膨化点心	袋装薯片	20150422	1		3.6
2482	休闲	炒货	豆类	20150422	1		4.5
2482	洗化	纸制品	无芯纸	20150422	1		23.9
748	休闲	蜜饯	山楂	20150422	1		10.9
730	蔬果	加工豆类	豆类料理	20150422	1		5.8
617	蔬果	蔬菜	叶菜	20150422	0.385		5.8
439	肉禽	牛肉	熟牛肉	20150422	0.306		80
1024	蔬果	蔬菜	花果	20150422	0.791		1.98
578	蔬果	蔬菜	花果	20150422	0.6		2.58
2488	日配	蛋类	新鲜蛋品	20150422	0.766		14
2488	休闲	炒货	豆类	20150422	0.394		19.8
339	蔬果	蔬菜	花果	20150422	0.286		1.98
877	蔬果	蔬菜	根茎	20150422	0.364		20
1053	蔬果	蔬菜	叶菜	20150422	0.312		5.6
325	蔬果	水果	进口水果	20150422	0.706		17.6
2362	肉禽	猪肉	鲜猪肉	20150422	0.896		27.8
1357	粮油	液体调料	老抽酱油	20150422	1		20.3
874	肉禽	猪肉	猪下水	20150422	0.404		64
1187	休闲	蜜饯	果蔬干	20150422	1		17.9
260	休闲	口香糖	无糖口香糖	20150422	1		10.4
1459	粮油	调味酱	辣酱	20150422	1		7.7
1459	休闲	糕点	中式糕点	20150422	1		3.9
372	休闲	即食熟制品	肉松	20150422	1		9.5
1024	日配	冷藏乳品	冷藏加味酸乳	20150422	1		14.9
2504	日配	冷藏乳品	冷藏乳酸菌	20150422	1		12.9
61	肉禽	鸡产品	调味鸡肉	20150422	0.29		19.6
661	蔬果	蔬菜	鲜调味	20150422	0.128		3.56
2503	洗化	纸制品	软抽纸巾	20150422	1		13.9
2201	日配	冷藏料理	冷藏禽类	20150422	3		1.7
2201	粮油	液体调料	生抽酱油	20150422	1		19.9
1187	休闲	即食熟制品	猪肉干	20150422	1		12.9
404	熟食	现制中式面点	现制蒸类	20150422	4		0.5
404	洗化	纸制品	软抽纸巾	20150422	1		13.9
250	肉禽	猪肉	鲜猪肉	20150422	0.842		25.8
242	洗化	纸制品	平板纸	20150422	4		3.9
1762	日配	常温乳品	利乐砖乳酸菌	20150422	12		5.5
2500	洗化	洗护发用品	洗发水	20150422	1		79.9
205	粮油	煮食面/粉	挂面	20150422	1		4.3
777	熟食	凉拌熟食	凉拌素食	20150422	0.001		20
1889	日配	常温乳品	利乐砖酸酸乳	20150422	1		6.7
2484	蔬果	蔬菜	鲜调味	20150422	0.466		6.56
1459	休闲	果冻	立袋可吸果冻	20150422	1		2.5
836	蔬果	蔬菜	花果	20150422	1.868		2.58
836	蔬果	加工豆类	豆干豆皮	20150422	0.288		6.96
971	蔬果	蔬菜	根茎	20150422	0.466		20
231	休闲	果冻	立袋可吸果冻	20150422	1		2.3
2452	蔬果	蔬菜	菌菇类	20150422	0.432		18
968	日配	常温乳品	利乐砖乳酸菌	20150422	12		5.3
2490	粮油	液体调料	滴醋	20150422	1		8.2
969	洗化	纸制品	无芯纸	20150422	1		14.5
61	日配	冷藏乳品	冷藏果粒酸乳	20150422	1		4.9
2505	蔬果	水果	蕉类	20150422	1.062		5.96
1223	粮油	调味酱	甜面/豆瓣酱	20150422	1		2
877	蔬果	蔬菜	叶菜	20150422	0.428		2.56
1839	肉禽	猪肉	鲜猪肉	20150422	0.296		29.8
2201	休闲	糕点	其他糕点	20150422	1		6.9
2362	日配	冷冻水饺	其它水饺	20150422	1		5.9
874	蔬果	加工豆类	豆类料理	20150422	1		5.2
1187	休闲	蜜饯	果蔬干	20150422	1		5.5
857	洗化	纸制品	软抽纸巾	20150422	1		9.7
2491	洗化	口腔卫生用品	成人牙膏	20150422	1		8.7
242	洗化	纸制品	无芯纸	20150422	1		15.9
1762	日配	常温乳品	利乐砖乳酸菌	20150422	1		5.5
2500	洗化	洗护发用品	洗发水	20150422	1		79.9
1130	酒饮	净水	其他水	20150422	1		1.9
2482	休闲	膨化点心	袋装薯片	20150422	1		4
2005	休闲	膨化点心	进口膨化	20150422	1		7.9
303	粮油	调味酱	辣酱	20150422	1		7.3
303	粮油	调味酱	辣酱	20150422	1		8.9
2487	酒饮	果汁饮料	植物蛋白饮料	20150422	1		3.8
499	日配	常温乳品	利乐砖酸酸乳	20150422	1		6.7
936	熟食	现制中式面点	现制蒸类	20150422	4		0.5
936	休闲	巧克力	牛奶巧克力	20150422	1		15.5
617	蔬果	蔬菜	叶菜	20150422	0.314		5.6
1223	蔬果	蔬菜	花果	20150422	0.188		4.98
1053	蔬果	蔬菜	鲜调味	20150422	0.768		6.56
1053	粮油	液体调料	米醋	20150422	1		8.5
260	休闲	饼干	趣味/休闲	20150422	1		4.3
260	洗化	卫生巾	夜用卫生巾	20150422	1		11.9
1459	日配	冷藏乳品	冷藏加味酸乳	20150422	1		14.9
1459	休闲	炒货	香瓜子	20150422	1		5.3
952	酒饮	国产白酒	普通高度白酒	20150422	12		7.7
971	蔬果	蔬菜	菌菇类	20150422	0.504		16.8
231	休闲	膨化点心	袋装薯片	20150422	3		2.9
231	休闲	膨化点心	薯条	20150422	3		3.3
791	蔬果	蔬菜	根茎	20150422	0.496		20
2486	蔬果	蔬菜	根茎	20150422	0.44		20
1787	休闲	即食熟制品	禽肉	20150422	1		5.5
61	蔬果	水果	进口水果	20150422	0.478		17.6
2201	洗化	纸制品	无芯纸	20150422	1		15.9
84	休闲	炒货	其他炒货	20150422	0.59		23.8
1839	粮油	五谷杂粮	杂粮粉	20150422	0.93		4.4
1187	休闲	膨化点心	米制点心	20150422	0.282		27.8
1187	休闲	膨化点心	袋装薯片	20150422	0.264		39.6
640	粮油	液体调料	生抽酱油	20150422	1		19.9
729	蔬果	蔬菜	鲜调味	20150422	0.001		15.6
729	蔬果	蔬菜	鲜调味	20150422	0.156		15.6
499	休闲	饼干	趣味/休闲	20150422	1		4.5
836	蔬果	水果	其它水果	20150422	0.628		11.98
857	蔬果	蔬菜	根茎	20150422	0.506		6.56
1153	肉禽	猪肉	鲜猪肉	20150422	0.77		27.8
1931	水产	冰鲜水产	贝蛤类	20150422	0.236		30
2434	蔬果	蔬菜	花果	20150422	0.964		2.58
791	日配	冷藏乳品	冷藏果粒酸乳	20150422	1		8.9
174	蔬果	水果	其它水果	20150422	0.61		11.98
404	洗化	纸制品	无芯纸	20150422	1		15.5
2005	日配	冷藏肉制品	香肠类	20150422	1		2.3
766	蔬果	蔬菜	花果	20150422	0.754		5.56
2396	蔬果	蔬菜	花果	20150422	0.888		2.58
2396	日配	蛋类	新鲜蛋品	20150422	1.882		14
212	蔬果	蔬菜	叶菜	20150422	0.273		12
2434	蔬果	水果	蕉类	20150422	2.348		5.96
2434	蔬果	水果	进口水果	20150422	1.712		17.6
205	蔬果	蔬菜	花果	20150422	0.649		2.58
766	日配	蛋类	新鲜蛋品	20150422	0.75		6.78
61	蔬果	蔬菜	花果	20150422	0.372		16
303	粮油	调味酱	辣酱	20150422	1		7.9
748	休闲	蜜饯	山楂	20150422	1		7.5
748	针织	男内衣裤	男短长袖内衣	20150422	1		17
730	蔬果	蔬菜	花果	20150422	0.216		9.6
260	蔬果	蔬菜	花果	20150422	0.32		9.6
1927	水产	冷冻水产	冷冻海鱼	20150422	3.346		7.98
339	休闲	糕点	沙琪玛	20150422	1		14.3
877	肉禽	猪肉	鲜猪肉	20150422	0.402		25.8
877	蔬果	蔬菜	花果	20150422	0.292		5.8
877	蔬果	蔬菜	花果	20150422	0.53		5.8
978	粮油	液体调料	生抽酱油	20150422	1		12.9
499	日配	冷藏乳品	冷藏乳酸菌	20150422	1		8
499	休闲	即食熟制品	禽肉	20150422	1		11.9
1459	粮油	酱菜类	榨菜	20150422	4		0.5
20	蔬果	蔬菜	叶菜	20150422	0.331		3.96
2062	蔬果	蔬菜	叶菜	20150422	1		4.98
2005	粮油	桶杯装速食面	禽肉口味	20150422	1		5.9
2005	休闲	果冻	杯装果冻	20150422	1		5.9
877	粮油	煮食面/粉	其他煮食面/粉	20150422	0.758		10.8
2495	洗化	芳香防霉剂	喷雾式芳香剂	20150422	1		10.9
325	粮油	调味料	香辛料	20150422	1		3.9
836	蔬果	蔬菜	叶菜	20150422	1.066		3.96
791	蔬果	蔬菜	花果	20150422	0.236		9.6
791	蔬果	水果	梨类	20150422	0.766		4
1119	粮油	南北干货	蜜枣	20150422	1.268		17.6
174	蔬果	水果	桃/李类	20150422	0.76		31.2
84	粮油	袋装速食面组	牛肉口味	20150422	1		17.3
1223	蔬果	蔬菜	花果	20150422	0.777		5.56
1839	日配	蛋类	新鲜蛋品	20150422	0.798		6.78
2493	蔬果	水果	蕉类	20150422	1.636		5.96
2362	肉禽	猪肉	鲜猪肉	20150422	0.85		25.8
1187	蔬果	水果	进口水果	20150422	2.364		17.6
372	休闲	果冻	立袋可吸果冻	20150422	1		2.3
1357	蔬果	水果	进口水果	20150422	1.132		17.6
2494	蔬果	水果	其它水果	20150422	1.196		23
2506	蔬果	加工豆类	豆类料理	20150422	5.5		5.6
874	蔬果	蔬菜	花果	20150422	1.008		1.98
1187	蔬果	水果	梨类	20150422	1.19		9.96
260	肉禽	猪肉	鲜猪肉	20150422	0.31		19.8
260	蔬果	蔬菜	根茎	20150422	0.53		3.96
2499	日配	常温乳品	利乐枕纯奶	20150422	16		2.7
404	蔬果	水果	梨类	20150422	1.694		9.98
2502	日配	冷藏乳品	冷藏果粒酸乳	20150422	2		8.9
212	蔬果	水果	其它水果	20150422	0.454		11.98
534	休闲	膨化点心	米制点心	20150422	1		8.7
405	蔬果	水果	梨类	20150422	1.604		9.98
265	熟食	卤制熟食	卤制畜类	20150422	0.378		90
1459	休闲	糕点	煎饼	20150422	1		6.9
1459	休闲	即食熟制品	其他即食熟制品	20150422	1		8.9
971	蔬果	蔬菜	花果	20150422	0.749		9.6
2201	粮油	液体调料	生抽酱油	20150422	1		4.5
2201	休闲	果冻	碎碎冰	20150422	1		0.8
2201	洗化	卫生巾	夜用卫生巾	20150422	1		11.9
205	蔬果	水果	其它水果	20150422	0.886		11.98
766	蔬果	蔬菜	花果	20150422	0.308		9.6
766	日配	常温乳品	利乐枕加味奶	20150422	16		2.8
754	蔬果	蔬菜	花果	20150422	0.902		2.58
754	洗化	洗浴用品	香皂	20150422	1		5.7
2397	蔬果	蔬菜	根茎	20150422	0.662		30
232	日配	冷藏乳品	冷藏乳酸菌	20150422	1		12.9
1469	蔬果	水果	梨类	20150422	0.479		9.98
1153	休闲	炒货	杏仁	20150422	1		16.9
250	蔬果	蔬菜	鲜调味	20150422	0.208		6.56
2502	休闲	糕点	沙琪玛	20150422	1		13.7
2396	蔬果	加工豆类	豆腐	20150422	1		2
2396	日配	冷藏乳品	冷藏原味酸乳	20150422	1		15.6
877	蔬果	其它加工	咸菜干货	20150422	0.508		2
1053	蔬果	蔬菜	根茎	20150422	0.324		20
604	肉禽	鸡产品	调味鸡肉	20150422	0.758		19.6
1839	蔬果	蔬菜	花果	20150422	0.37		7.96
2362	蔬果	蔬菜	叶菜	20150422	0.336		5.8
874	日配	冷藏肉制品	棒状火腿	20150422	1		17.3
1187	休闲	蜜饯	果蔬干	20150422	1		14.9
754	洗化	口腔卫生用品	成人牙膏	20150422	1		8
2373	蔬果	水果	其它水果	20150422	1		15
936	休闲	饼干	其他饼干	20150422	0.276		59.8
1469	蔬果	水果	进口水果	20150422	0.87		17.6
2431	洗化	纸制品	软抽纸巾	20150422	1		13.9
2362	蔬果	加工豆类	豆干豆皮	20150422	0.128		9.96
2362	日配	外送面包糕点	外送咸面包	20150422	1		2.3
1187	休闲	蜜饯	梅	20150422	0.64		47.8
372	休闲	膨化点心	其他膨化点心	20150422	1		1
729	水产	干货水产	干货鱼类	20150422	1.296		17.8
748	粮油	液体调料	料酒	20150422	1		6.7
260	蔬果	蔬菜	花果	20150422	0.396		7.8
260	休闲	进口食品	进口休闲食品	20150422	1		14
1459	蔬果	蔬菜	花果	20150422	0.764		5.8
231	休闲	口香糖	有糖口香糖	20150422	1		1.5
1733	蔬果	蔬菜	花果	20150422	0.399		5.8
857	蔬果	蔬菜	花果	20150422	0.86		2.58
857	蔬果	蔬菜	花果	20150422	0.491		5.8
212	蔬果	蔬菜	叶菜	20150422	0.75		2.56
766	肉禽	鸡产品	分割鸡件	20150422	0.342		19
2373	蔬果	蔬菜	根茎	20150422	0.522		5.56
2397	日配	常温乳品	利乐砖酸酸乳	20150422	6		6.7
1631	蔬果	蔬菜	鲜调味	20150422	0.18		6.56
1631	粮油	五谷杂粮	散称白米	20150422	2.852		4.2
151	日配	冷藏乳品	冷藏乳酸菌	20150422	1		11
2062	蔬果	蔬菜	菌菇类	20150422	0.416		18
877	肉禽	猪肉	鲜猪肉	20150422	0.57		25.8
877	粮油	液体调料	老抽酱油	20150422	1		8.2
2493	休闲	糕点	中式糕点	20150422	0.478		25
372	休闲	饼干	趣味/休闲	20150422	1		6.5
2499	肉禽	鸡产品	分割鸡件	20150422	0.518		35.8
2507	休闲	即食熟制品	禽肉	20150423	1		5.5
2507	针织	雨具/鞋	雨伞	20150423	1		10
58	粮油	煮食面/粉	挂面	20150423	1		4.7
474	休闲	糕点	其他糕点	20150423	1		5.3
1130	酒饮	净水	其他水	20150423	1		1.9
1856	日配	常温肉制品	猪肉火腿肠	20150423	1		3.3
38	蔬果	蔬菜	根茎	20150423	0.689		5
274	粮油	南北干货	木耳	20150423	0.136		89.8
274	休闲	膨化点心	袋装薯片	20150423	1		3.5
752	日配	冷藏肉制品	香肠类	20150423	1		2
2508	蔬果	蔬菜	根茎	20150423	0.544		6.56
1884	休闲	即食熟制品	牛肉干	20150423	1		15.5
1318	洗化	口腔卫生用品	儿童牙刷	20150423	1		16.9
597	日配	冷藏乳品	冷藏原味酸乳	20150423	1		14.9
2509	家居	粘合用品	粘钩	20150423	1		3.5
38	蔬果	蔬菜	根茎	20150423	0.414		7.6
1421	粮油	液体调料	老抽酱油	20150423	1		1
437	蔬果	水果	其它水果	20150423	0.404		11.98
437	粮油	南北干货	粉丝/条	20150423	0.468		6.8
2510	蔬果	水果	苹果类	20150423	0.922		11.98
223	蔬果	加工豆类	豆腐	20150423	2		2
38	日配	蛋类	新鲜蛋品	20150423	0.942		6.78
2345	熟食	现制中式面点	现制蒸类	20150423	0.495		6
2123	蔬果	蔬菜	花果	20150423	0.78		2.58
1990	粮油	食用油	玉米油	20150423	1		56.9
151	蔬果	蔬菜	花果	20150423	0.678		1.98
1765	酒饮	啤酒	国产黄啤	20150423	1		2
2507	洗化	保养用品	护肤用品	20150423	1		5.9
146	休闲	饼干	进口饼干	20150423	1		13.9
1228	家电	电池配件	干电池	20150423	1		4.5
783	蔬果	蔬菜	花果	20150423	0.385		2.58
1884	休闲	即食熟制品	蛋类	20150423	1		1.1
1884	洗化	口腔卫生用品	成人牙膏	20150423	1		6.9
1174	休闲	即食熟制品	禽肉	20150423	1		5.5
1174	酒饮	运动机能饮料	健康机能饮料	20150423	1		3.8
1243	日配	冰品	甜筒	20150423	1		4
274	休闲	蜜饯	梅	20150423	3		2.7
1765	休闲	饼干	趣味/休闲	20150423	1		4.3
2509	休闲	糕点	蛋糕	20150423	0.276		51.6
1421	酒饮	国产白酒	普通高度白酒	20150423	1		20.3
437	蔬果	水果	桃/李类	20150423	0.524		31.2
2508	熟食	现制中式面点	现制烙类	20150423	2		1
223	蔬果	蔬菜	叶菜	20150423	0.404		2.56
223	蔬果	蔬菜	花果	20150423	1.228		5.8
2180	蔬果	蔬菜	花果	20150423	0.632		5.6
2511	蔬果	加工豆类	豆干豆皮	20150423	0.288		9.96
84	日配	冷冻火锅类	火锅丸类	20150423	1.072		32.6
1228	日配	冷藏乳品	冷藏乳酸菌	20150423	1		6.6
637	肉禽	猪肉	鲜猪肉	20150423	0.388		29.8
261	粮油	调味料	香辛料	20150423	0.106		26
261	休闲	蜜饯	山楂	20150423	1		5.5
2507	休闲	膨化点心	其他膨化点心	20150423	1		4.9
2507	家居	打扫用品	洗衣/鞋刷	20150423	1		8
58	洗化	洗浴用品	沐浴露	20150423	1		10.7
58	洗化	洗护发用品	润发护发	20150423	1		6.9
2251	蔬果	蔬菜	花果	20150423	0.735		5.6
2251	蔬果	蔬菜	有机蔬菜	20150423	0.332		5
2509	休闲	即食熟制品	豆干类	20150423	1		4.9
437	休闲	即食熟制品	豆干类	20150423	0.234		40.8
2511	蔬果	水果	桃/李类	20150423	0.406		31.8
2099	蔬果	蔬菜	花果	20150423	1.436		1.98
223	日配	冷藏肉制品	块状火腿	20150423	1		4.7
2507	日配	常温乳品	利乐砖乳酸菌	20150423	12		5.5
2507	休闲	饼干	其他饼干	20150423	0.204		59.8
2507	休闲	果冻	立袋可吸果冻	20150423	1		2.3
2507	洗化	洗衣用品	洗衣皂	20150423	1		7.9
803	日配	冷藏乳品	冷藏营养酸乳	20150423	2		8.9
2464	蔬果	蔬菜	鲜调味	20150423	0.104		15.6
2123	蔬果	蔬菜	鲜调味	20150423	0.226		3.56
1469	休闲	糕点	散称糕点	20150423	0.344		15.8
221	肉禽	猪肉	猪骨	20150423	2.136		23.8
2507	日配	冷藏乳品	冷藏原味酸乳	20150423	1		2.3
2507	休闲	膨化点心	袋装薯片	20150423	1		3.3
2507	休闲	即食熟制品	禽肉	20150423	1		5.5
58	日配	冷藏乳品	冷藏加味酸乳	20150423	1		11.9
62	粮油	调味油	其它调味油	20150423	1		7.6
1136	粮油	五谷杂粮	杂粮	20150423	1		12.9
1884	洗化	纸制品	湿巾纸	20150423	1		2.9
601	肉禽	猪肉	鲜猪肉	20150423	0.514		29.8
601	蔬果	水果	其它水果	20150423	0.156		11.98
1856	休闲	饼干	饼干礼盒	20150423	1		29.9
92	日配	冷藏肉制品	块状火腿	20150423	1		6.9
204	蔬果	蔬菜	叶菜	20150423	0.351		5.6
1318	洗化	纸尿裤	儿童纸尿裤	20150423	1		17.7
1839	日配	外送面包糕点	外送甜面包	20150423	1		5.3
1839	粮油	盐/糖	功能盐	20150423	1		2.8
38	蔬果	蔬菜	花果	20150423	0.27		7.6
2345	蔬果	蔬菜	芽菜	20150423	0.144		1.76
274	休闲	饼干	粗粮/蔬菜	20150423	1		4.9
1884	日配	冰品	冰棒	20150423	1		2.5
1884	酒饮	乳饮料	加味酸乳饮	20150423	1		4
1884	洗化	卫生巾	夜用卫生巾	20150423	1		6.7
204	粮油	酱菜类	榨菜	20150423	2		0.5
2512	粮油	酱菜类	榨菜	20150423	4		0.5
231	洗化	纸尿裤	儿童纸尿裤	20150423	1		49.9
84	蔬果	蔬菜	叶菜	20150423	0.118		12
84	蔬果	蔬菜	菌菇类	20150423	0.234		6.56
204	粮油	南北干货	豆制品	20150423	0.158		21.6
205	蔬果	蔬菜	叶菜	20150423	0.543		5.8
2509	休闲	即食熟制品	鱼类	20150423	1		1
2509	休闲	即食熟制品	鱼类	20150423	7		1
55	粮油	食用油	调和油	20150423	1		59.9
597	粮油	液体调料	料酒	20150423	1		1.9
1106	蔬果	蔬菜	花果	20150423	0.525		5.56
52	粮油	酱菜类	榨菜	20150423	3		1.7
