id,cname,mname,sname,date,svolume,mount,price
236,蔬果,蔬菜,菌菇类,20230406,0.348,5.8464,16.8
236,蔬果,蔬菜,根茎,20230406,0.991,6.50096,6.56
236,家居,一次性用品,一次性垃圾袋,20230406,1,13,13
236,蔬果,蔬菜,叶菜,20230406,0.316,1.7696,5.6
236,家居,厨房清洁,抹布,20230406,1,26,26
241,休闲,饼干,钙奶,20230406,1,3.9,3.9
241,粮油,盐/糖,功能盐,20230406,1,2.8,2.8
241,粮油,液体调料,生抽酱油,20230406,1,7.9,7.9
241,粮油,袋装速食面组,牛肉口味,20230406,1,14.7,14.7
241,粮油,液体调料,滴醋,20230406,1,3.8,3.8
294,洗化,纸制品,无芯纸,20230406,1,14.5,14.5
294,日配,冷藏乳品,冷藏乳酸菌,20230406,1,12.9,12.9
294,休闲,膨化点心,袋装薯片,20230406,1,4,4
294,洗化,浴厕厨清洁剂,餐具清洁剂,20230406,1,15.7,15.7
294,蔬果,水果,梨类,20230406,1.13,15.7974,13.98
294,蔬果,水果,梨类,20230406,1.396,13.90416,9.96
294,日配,蛋类,新鲜蛋品,20230406,1.122,22.2156,19.8
339,蔬果,蔬菜,鲜调味,20230406,0.306,2.00736,6.56
365,粮油,煮食面/粉,杂粮挂面,20230406,1,7.7,7.7
365,日配,常温乳品,利乐砖营养奶,20230406,15,57,3.8
365,家居,厨房清洁,钢丝球,20230406,1,4.5,4.5
365,洗化,浴厕厨清洁剂,厨房清洁剂,20230406,1,23.9,23.9
365,家居,料理切具,筷子,20230406,1,10,10
365,洗化,室内清洁剂,家用清洁剂,20230406,1,8.9,8.9
365,洗化,洗衣用品,洗衣粉,20230406,1,3.9,3.9
365,日配,冷藏乳品,冷藏加味酸乳,20230406,15,36,2.4
365,粮油,调味酱,辣酱,20230406,1,8.9,8.9
398,日配,冷藏乳品,冷藏果粒酸乳,20230406,1,8.9,8.9
398,日配,冷藏乳品,冷藏果粒酸乳,20230406,1,8.9,8.9
398,蔬果,水果,瓜类,20230406,2.251,8.95898,3.98
437,蔬果,蔬菜,根茎,20230406,0.36,1.44,4
437,粮油,袋装速食面组,牛肉口味,20230406,1,11.9,11.9
437,休闲,蜜饯,山楂,20230406,1,5.5,5.5
437,蔬果,蔬菜,根茎,20230406,0.404,8.08,20
459,蔬果,蔬菜,菌菇类,20230406,0.398,2.61088,6.56
459,熟食,现制中式面点,现制蒸类,20230406,0.369,2.214,6
459,蔬果,蔬菜,芽菜,20230406,0.349,0.97022,2.78
459,蔬果,蔬菜,菌菇类,20230406,0.39,7.02,18
459,蔬果,蔬菜,叶菜,20230406,0.446,2.47976,5.56
617,洗化,纸制品,无芯纸,20230406,3,5.1,1.7
617,蔬果,加工豆类,豆干豆皮,20230406,0.252,1.95552,7.76
617,蔬果,蔬菜,根茎,20230406,0.524,15.72,30
617,粮油,液体调料,凉拌酱油,20230406,1,5.7,5.7
658,日配,冷冻火锅类,火锅丸类,20230406,0.354,11.5404,32.6
658,蔬果,蔬菜,花果,20230406,1.126,2.22948,1.98
658,日配,常温肉制品,蔬菜火腿肠,20230406,1,13.9,13.9
658,冲调,咖啡,咖啡,20230406,1,10.3,10.3
658,粮油,酱菜类,榨菜,20230406,1,1.7,1.7
730,粮油,罐头,肉类罐头,20230406,1,15.5,15.5
730,粮油,五谷杂粮,袋装白米,20230406,1,39.7,39.7
730,日配,常温乳品,利乐枕加味奶,20230406,16,44.8,2.8
730,粮油,袋装速食面,禽肉口味,20230406,1,3,3
730,粮油,袋装速食面,牛肉口味,20230406,1,3,3
730,日配,外送面包糕点,外送调理面包,20230406,1,3.3,3.3
730,蔬果,蔬菜,叶菜,20230406,0.27,1.0692,3.96
730,洗化,口腔卫生用品,成人牙刷,20230406,1,4.9,4.9
730,洗化,纸制品,软抽纸巾,20230406,1,13.9,13.9
730,洗化,口腔卫生用品,儿童牙刷,20230406,1,4.9,4.9
752,蔬果,加工豆类,豆腐,20230406,2,3,1.5
752,日配,常温乳品,利乐砖营养奶,20230406,1,76,76
845,蔬果,加工豆类,豆类料理,20230406,0.112,3.0464,27.2
845,蔬果,蔬菜,芽菜,20230406,0.225,0.333,1.48
916,休闲,糖果,其他糖果,20230406,0.286,15.444,54
916,蔬果,蔬菜,叶菜,20230406,0.936,1.83456,1.96
916,熟食,中式熟菜,中式水产熟菜,20230406,0.23,6.44,28
916,蔬果,蔬菜,根茎,20230406,0.404,8.08,20
916,酒饮,香烟,国产省内香烟,20230406,4,88,22
916,休闲,糖果,其他糖果,20230406,0.442,22.0116,49.8
916,休闲,糖果,其他糖果,20230406,0.302,21.442,71
963,文体,学生用品,圆规,20230406,1,27,27
963,文体,美术用品,水彩笔,20230406,1,15.5,15.5
968,蔬果,蔬菜,根茎,20230406,0.506,2.00376,3.96
968,洗化,卫生巾,夜用卫生巾,20230406,2,17.8,8.9
968,家居,料理切具,菜刀,20230406,1,20,20
968,水产,冰鲜水产,虾类,20230406,1,19.5,19.5
968,粮油,袋装速食面组,牛肉口味,20230406,1,14.7,14.7
1008,蔬果,蔬菜,鲜调味,20230406,0.478,4.5888,9.6
1008,日配,冷藏乳品,冷藏营养酸乳,20230406,1,8.3,8.3
1008,蔬果,水果,进口水果,20230406,0.364,5.7876,15.9
1008,冲调,蜂蜜/面包酱,其他蜂蜜/面包,20230406,1,56,56
1164,蔬果,蔬菜,叶菜,20230406,0.819,1.60524,1.96
1164,粮油,南北干货,粉丝/条,20230406,1,5.7,5.7
1164,蔬果,蔬菜,根茎,20230406,0.469,1.85724,3.96
1226,洗化,洗浴用品,沐浴露,20230406,1,21.9,21.9
1432,蔬果,蔬菜,花果,20230406,0.618,1.59444,2.58
1432,肉禽,猪肉,鲜猪肉,20230406,0.312,8.6736,27.8
1432,蔬果,加工豆类,豆腐,20230406,2,4,2
1432,蔬果,蔬菜,花果,20230406,0.328,3.1488,9.6
1432,休闲,膨化点心,进口膨化,20230406,1,15.9,15.9
1442,洗化,口腔卫生用品,儿童牙膏,20230406,1,7.7,7.7
2080,熟食,中式熟菜,中式水产熟菜,20230406,0.272,7.616,28
2080,熟食,卤制熟食,卤制畜类,20230406,0.172,15.48,90
2080,蔬果,蔬菜,叶菜,20230406,1,4.98,4.98
2123,休闲,糖果,凝胶糖,20230406,1,6.5,6.5
2123,粮油,罐头,八宝粥,20230406,1,3.5,3.5
2123,休闲,饼干,夹心,20230406,1,4.3,4.3
2123,休闲,膨化点心,粟米类,20230406,1,4.3,4.3
2123,休闲,饼干,趣味/休闲,20230406,1,4.5,4.5
2123,休闲,炒货,其他炒货,20230406,0.218,7.8044,35.8
2123,酒饮,运动机能饮料,运动饮料,20230406,1,4,4
2123,粮油,袋装速食面组,海鲜口味,20230406,1,14.7,14.7
2123,休闲,糕点,其他糕点,20230406,0.2,10.36,51.8
2123,休闲,蜜饯,其他蜜饯,20230406,0.47,7.896,16.8
13,日配,冷藏乳品,冷藏营养酸乳,20230407,1,11.9,11.9
13,蔬果,蔬菜,叶菜,20230407,0.432,4.30272,9.96
13,蔬果,水果,其它水果,20230407,1.356,8.08176,5.96
13,粮油,酱菜类,腐乳,20230407,1,8.9,8.9
13,日配,冷冻点心,冷冻年糕,20230407,1,6.7,6.7
13,蔬果,蔬菜,叶菜,20230407,0.552,1.41312,2.56
31,休闲,口香糖,无糖口香糖,20230407,1,10.9,10.9
31,蔬果,蔬菜,鲜调味,20230407,0.48,3.1488,6.56
31,日配,蛋类,新鲜蛋品,20230407,0.896,6.07488,6.78
32,肉禽,猪肉,猪下水,20230407,0.19,7.6,40
32,蔬果,蔬菜,根茎,20230407,0.832,3.1616,3.8
32,蔬果,蔬菜,花果,20230407,0.14,1.344,9.6
32,蔬果,蔬菜,鲜调味,20230407,0.236,3.6816,15.6
32,日配,常温乳品,利乐枕加味奶,20230407,16,44.8,2.8
32,蔬果,水果,其它水果,20230407,0.972,5.79312,5.96
32,蔬果,加工豆类,豆腐,20230407,1,2,2
32,肉禽,猪肉,猪下水,20230407,0.188,7.52,40
32,熟食,现制中式面点,现制蒸类,20230407,0.514,2.57,5
32,肉禽,鸡产品,分割鸡件,20230407,0.338,12.1004,35.8
52,蔬果,水果,蕉类,20230407,0.402,2.39592,5.96
52,休闲,糖果,硬糖,20230407,0.094,6.674,71
52,蔬果,水果,蕉类,20230407,1.775,10.579,5.96
52,日配,常温乳品,利乐砖酸酸乳,20230407,1,1.8,1.8
52,日配,蛋类,咸蛋,20230407,0.318,6.042,19
52,休闲,饼干,钙奶,20230407,1,3.7,3.7
52,休闲,糖果,其他糖果,20230407,0.148,10.508,71
62,粮油,液体调料,其他液体调料,20230407,1,14.7,14.7
62,粮油,调味酱,甜面/豆瓣酱,20230407,1,2,2
62,熟食,现制中式面点,现制蒸类,20230407,1.02,6.12,6
68,粮油,盐/糖,功能盐,20230407,1,3.2,3.2
68,粮油,调味料,香辛粉,20230407,1,7.9,7.9
68,熟食,现制中式面点,现制烙类,20230407,2,2,1
68,蔬果,蔬菜,花果,20230407,0.735,2.3226,3.16
68,粮油,调味料,鸡精,20230407,1,8.5,8.5
68,休闲,巧克力,夹心巧克力,20230407,1,6.9,6.9
75,酒饮,国产白酒,普通低度白酒,20230407,1,10,10
75,蔬果,蔬菜,根茎,20230407,0.824,16.48,20
75,休闲,糕点,中式糕点,20230407,0.208,5.2,25
75,蔬果,蔬菜,根茎,20230407,0.342,1.71,5
81,休闲,糕点,散称糕点,20230407,0.832,12.9792,15.6
81,粮油,南北干货,粉丝/条,20230407,1,4.3,4.3
81,休闲,糕点,散称糕点,20230407,0.442,10.5196,23.8
91,洗化,纸制品,软抽纸巾,20230407,1,19.9,19.9
91,蔬果,水果,桃/李类,20230407,2.344,27.6592,11.8
91,蔬果,水果,桃/李类,20230407,0.416,4.9088,11.8
91,日配,蛋类,新鲜蛋品,20230407,2.354,15.96012,6.78
91,洗化,纸制品,无芯纸,20230407,1,14.5,14.5
91,休闲,饼干,曲奇,20230407,1,6.7,6.7
91,休闲,饼干,曲奇,20230407,1,6.7,6.7
108,蔬果,水果,苹果类,20230407,1.378,38.3084,27.8
108,粮油,袋装速食面组,牛肉口味,20230407,1,14.7,14.7
108,熟食,中式熟菜,中式水产熟菜,20230407,0.232,6.496,28
108,蔬果,水果,蕉类,20230407,3.058,18.22568,5.96
108,蔬果,蔬菜,叶菜,20230407,0.602,3.4916,5.8
108,休闲,口香糖,无糖口香糖,20230407,1,5.2,5.2
108,蔬果,蔬菜,芽菜,20230407,0.51,0.8976,1.76
121,蔬果,其它加工,咸菜干货,20230407,0.546,1.092,2
121,蔬果,水果,其它水果,20230407,0.38,8.74,23
145,洗化,保养用品,洁面乳,20230407,1,28.9,28.9
145,蔬果,水果,梨类,20230407,1.224,14.66352,11.98
145,蔬果,蔬菜,菌菇类,20230407,0.376,6.3168,16.8
145,蔬果,水果,桃/李类,20230407,1.154,13.6172,11.8
174,蔬果,蔬菜,鲜调味,20230407,0.23,3.588,15.6
174,蔬果,蔬菜,根茎,20230407,0.468,1.85328,3.96
174,蔬果,蔬菜,根茎,20230407,0.413,2.70928,6.56
174,蔬果,蔬菜,花果,20230407,0.18,1.368,7.6
174,蔬果,蔬菜,菌菇类,20230407,0.391,6.5688,16.8
174,粮油,调味料,淀/酵/碱粉,20230407,1,1.9,1.9
174,蔬果,蔬菜,花果,20230407,0.078,0.702,9
174,蔬果,蔬菜,花果,20230407,0.64,3.712,5.8
174,蔬果,蔬菜,根茎,20230407,0.45,9,20
174,蔬果,蔬菜,叶菜,20230407,0.302,1.19592,3.96
201,休闲,饼干,钙奶,20230407,1,5.7,5.7
201,休闲,饼干,其他饼干,20230407,1,3.3,3.3
201,粮油,酱菜类,蔬菜,20230407,1,4.3,4.3
201,休闲,饼干,夹心,20230407,1,5.3,5.3
201,粮油,桶杯装速食面,牛肉口味,20230407,1,5.5,5.5
220,酒饮,碳酸饮料,可乐型,20230407,1,2.8,2.8
220,肉禽,鸡产品,分割鸡件,20230407,0.404,14.4632,35.8
220,酒饮,碳酸饮料,原味型,20230407,1,2.8,2.8
220,日配,冷冻水饺,素馅水饺,20230407,1,31.7,31.7
220,休闲,糖果,其他糖果,20230407,1,3.5,3.5
238,蔬果,蔬菜,叶菜,20230407,1.272,2.49312,1.96
238,蔬果,蔬菜,鲜调味,20230407,0.222,2.1312,9.6
238,休闲,口香糖,无糖口香糖,20230407,1,10.9,10.9
250,蔬果,蔬菜,其它蔬菜,20230407,0.358,4.296,12
250,蔬果,蔬菜,根茎,20230407,0.3,4.8,16
250,肉禽,鸭产品,加工鸭肉,20230407,0.272,6.256,23
326,洗化,洗衣用品,洗衣液,20230407,1,17.9,17.9
336,熟食,现制中式面点,现制蒸类,20230407,0.432,2.592,6
336,日配,蛋类,新鲜蛋品,20230407,0.768,5.20704,6.78
336,肉禽,猪肉,鲜猪肉,20230407,0.128,3.8144,29.8
336,粮油,调味酱,甜面/豆瓣酱,20230407,1,2,2
336,休闲,口香糖,无糖口香糖,20230407,1,10.5,10.5
336,休闲,蜜饯,其他蜜饯,20230407,0.228,3.8304,16.8
352,粮油,盐/糖,冰糖,20230407,1,8.9,8.9
352,粮油,调味油,其它调味油,20230407,1,6.9,6.9
352,休闲,无糖食品,无糖休闲食品,20230407,0.284,6.816,24
352,休闲,糕点,散称糕点,20230407,0.208,8.2784,39.8
352,休闲,糕点,散称糕点,20230407,0.19,9.804,51.6
383,日配,常温乳品,利乐砖乳酸菌,20230407,12,69.6,5.8
396,洗化,纸制品,软抽纸巾,20230407,1,9.7,9.7
396,洗化,纸制品,无芯纸,20230407,1,17.7,17.7
405,蔬果,蔬菜,花果,20230407,0.443,2.46308,5.56
405,蔬果,蔬菜,菌菇类,20230407,0.378,2.47968,6.56
405,蔬果,蔬菜,菌菇类,20230407,0.486,8.1648,16.8
405,蔬果,蔬菜,花果,20230407,0.256,2.4576,9.6
484,粮油,盐/糖,功能盐,20230407,1,2.8,2.8
484,蔬果,蔬菜,花果,20230407,0.36,3.456,9.6
533,蔬果,蔬菜,叶菜,20230407,0.22,1.2232,5.56
533,熟食,现制中式面点,现制蒸类,20230407,0.698,4.188,6
533,肉禽,猪肉,鲜猪肉,20230407,0.286,8.5228,29.8
533,粮油,调味酱,甜面/豆瓣酱,20230407,1,2,2
533,蔬果,蔬菜,芽菜,20230407,0.191,0.33616,1.76
542,日配,常温乳品,利乐枕加味奶,20230407,1,2.8,2.8
542,休闲,即食熟制品,牛肉干,20230407,1,4.2,4.2
542,粮油,调味料,调理粉,20230407,1,2.9,2.9
542,休闲,膨化点心,其他膨化点心,20230407,1,2.9,2.9
542,休闲,炒货,杏仁,20230407,1,16.9,16.9
542,休闲,即食熟制品,鱼类,20230407,1,5.9,5.9
542,肉禽,鸡产品,分割鸡件,20230407,0.536,10.184,19
542,洗化,纸制品,平板纸,20230407,1,3.9,3.9
542,休闲,即食熟制品,牛肉干,20230407,1,4.2,4.2
542,洗化,纸制品,无芯纸,20230407,1,15.5,15.5
542,休闲,蜜饯,梅,20230407,0.394,18.8332,47.8
542,休闲,膨化点心,袋装薯片,20230407,1,3.3,3.3
542,休闲,蜜饯,梅,20230407,1,5.9,5.9
542,肉禽,鸭产品,分割鸭件,20230407,0.24,2.832,11.8
542,休闲,糖果,凝胶糖,20230407,1,3,3
591,粮油,液体调料,凉拌酱油,20230407,1,4.9,4.9
591,粮油,盐/糖,功能盐,20230407,1,2.8,2.8
591,蔬果,加工豆类,豆干豆皮,20230407,0.26,2.5896,9.96
591,粮油,液体调料,生抽酱油,20230407,1,9.9,9.9
591,蔬果,水果,其它水果,20230407,1.299,7.74204,5.96
591,粮油,液体调料,料酒,20230407,1,6.7,6.7
593,蔬果,水果,桃/李类,20230407,0.436,13.8648,31.8
593,蔬果,水果,进口水果,20230407,0.344,5.4696,15.9
593,酒饮,果汁饮料,植物蛋白饮料,20230407,1,3.1,3.1
593,洗化,纸制品,无芯纸,20230407,1,1.7,1.7
593,休闲,炒货,豆类,20230407,0.286,5.6628,19.8
609,熟食,凉拌熟食,凉拌素食,20230407,0.196,3.92,20
609,蔬果,蔬菜,根茎,20230407,0.462,1.848,4
609,酒饮,国产白酒,普通低度白酒,20230407,1,19.3,19.3
637,熟食,现制中式面点,现制蒸类,20230407,0.31,1.86,6
637,蔬果,蔬菜,菌菇类,20230407,0.406,6.8208,16.8
637,蔬果,蔬菜,花果,20230407,0.75,1.935,2.58
637,蔬果,蔬菜,花果,20230407,0.299,2.8704,9.6
644,蔬果,加工豆类,豆腐,20230407,2,4,2
644,日配,冷冻水饺,其它水饺,20230407,1,10.3,10.3
644,肉禽,猪肉,鲜猪肉,20230407,0.188,5.2264,27.8
644,蔬果,蔬菜,根茎,20230407,0.141,0.8178,5.8
650,针织,男袜,男绅士袜,20230407,1,2.9,2.9
650,粮油,液体调料,料酒,20230407,1,6.7,6.7
750,休闲,饼干,钙奶,20230407,3,11.1,3.7
750,蔬果,蔬菜,花果,20230407,0.68,1.3464,1.98
750,日配,蛋类,咸蛋,20230407,0.252,4.788,19
750,蔬果,蔬菜,叶菜,20230407,0.55,3.08,5.6
761,休闲,蜜饯,其他蜜饯,20230407,0.328,5.5104,16.8
819,日配,冷藏乳品,冷藏加味酸乳,20230407,1,14.9,14.9
819,日配,冷藏乳品,冷藏加味酸乳,20230407,1,14.9,14.9
819,粮油,液体调料,凉拌酱油,20230407,1,4.7,4.7
819,洗化,浴厕厨清洁剂,餐具清洁剂,20230407,1,4.9,4.9
819,洗化,洗衣用品,洗衣液,20230407,1,9.9,9.9
835,蔬果,蔬菜,根茎,20230407,0.412,8.24,20
835,蔬果,蔬菜,叶菜,20230407,0.568,1.45408,2.56
835,蔬果,水果,蕉类,20230407,2.241,13.35636,5.96
835,蔬果,蔬菜,根茎,20230407,0.363,1.452,4
842,肉禽,鸡产品,分割鸡件,20230407,0.596,11.324,19
842,日配,常温乳品,百利包加味奶,20230407,9,18,2
842,粮油,液体调料,料酒,20230407,1,3.9,3.9
842,蔬果,蔬菜,花果,20230407,0.046,0.414,9
842,蔬果,蔬菜,根茎,20230407,1.014,3.8532,3.8
842,粮油,液体调料,滴醋,20230407,1,3.8,3.8
842,蔬果,蔬菜,根茎,20230407,0.646,3.23,5
842,粮油,五谷杂粮,杂粮,20230407,1,7.5,7.5
842,蔬果,蔬菜,花果,20230407,0.282,2.1432,7.6
842,蔬果,水果,蕉类,20230407,1.373,8.18308,5.96
842,肉禽,鸭产品,加工鸭肉,20230407,0.57,13.11,23
842,休闲,糕点,中式糕点,20230407,1,6.3,6.3
866,日配,常温肉制品,其它火腿肠,20230407,1,4.3,4.3
866,粮油,调味酱,辣酱,20230407,1,7.3,7.3
866,粮油,液体调料,滴醋,20230407,1,4.8,4.8
866,粮油,液体调料,生抽酱油,20230407,1,6.9,6.9
866,粮油,液体调料,凉拌酱油,20230407,1,7.9,7.9
866,日配,蛋类,新鲜蛋品,20230407,0.774,5.24772,6.78
866,熟食,现制中式面点,现制蒸类,20230407,0.417,2.502,6
866,粮油,液体调料,料酒,20230407,1,5.5,5.5
866,粮油,调味酱,其他调味酱,20230407,1,12.9,12.9
916,蔬果,其它加工,咸菜干货,20230407,0.268,13.4,50
916,休闲,糖果,其他糖果,20230407,0.4,19.92,49.8
916,蔬果,蔬菜,花果,20230407,1.066,5.9696,5.6
925,洗化,纸制品,无芯纸,20230407,1,15.5,15.5
925,蔬果,蔬菜,叶菜,20230407,0.514,1.00744,1.96
925,熟食,现制中式面点,现制蒸类,20230407,0.66,3.96,6
925,洗化,卫生巾,日用卫生巾,20230407,1,4.7,4.7
925,蔬果,蔬菜,菌菇类,20230407,0.516,8.6688,16.8
978,洗化,口腔卫生用品,成人牙膏,20230407,1,4.9,4.9
978,洗化,纸制品,无芯纸,20230407,1,15.9,15.9
1003,粮油,调味料,鸡精,20230407,1,8.9,8.9
1003,粮油,盐/糖,功能盐,20230407,1,2.8,2.8
1003,酒饮,其他国产酒,国产滋补酒,20230407,1,19.5,19.5
1003,粮油,液体调料,料酒,20230407,1,12.7,12.7
1003,熟食,凉拌熟食,凉拌素食,20230407,0.326,6.52,20
1139,日配,常温肉制品,猪肉火腿肠,20230407,1,12.9,12.9
1139,休闲,口香糖,有糖口香糖,20230407,1,1.5,1.5
1164,粮油,液体调料,料酒,20230407,1,5.9,5.9
1164,蔬果,蔬菜,花果,20230407,0.404,1.04232,2.58
1164,蔬果,蔬菜,根茎,20230407,0.522,10.44,20
1164,日配,冷藏肉制品,香肠类,20230407,1,18.3,18.3
1199,休闲,饼干,苏打,20230407,1,3.5,3.5
1199,酒饮,国产白酒,普通高度白酒,20230407,3,23.1,7.7
1199,洗化,纸制品,平板纸,20230407,1,3.9,3.9
1199,休闲,饼干,钙奶,20230407,2,9.4,4.7
1199,洗化,纸制品,无芯纸,20230407,1,15.7,15.7
1199,粮油,煮食面/粉,鸡蛋挂面,20230407,1,4.7,4.7
1199,蔬果,蔬菜,花果,20230407,0.624,1.23552,1.98
1199,休闲,饼干,趣味/休闲,20230407,1,5.9,5.9
1199,休闲,蜜饯,枣,20230407,1,9.7,9.7
1199,蔬果,加工豆类,豆腐,20230407,0.631,1.86776,2.96
1199,蔬果,蔬菜,叶菜,20230407,1.264,2.47744,1.96
1199,酒饮,国产白酒,普通低度白酒,20230407,2,26.6,13.3
1199,休闲,糕点,沙琪玛,20230407,1,13.7,13.7
1199,蔬果,蔬菜,菌菇类,20230407,0.414,6.9552,16.8
1199,休闲,饼干,薄脆,20230407,1,3.5,3.5
1199,休闲,蜜饯,山楂,20230407,1,7.5,7.5
1199,酒饮,国产白酒,普通低度白酒,20230407,1,13.3,13.3
1212,蔬果,蔬菜,叶菜,20230407,0.338,1.9604,5.8
1212,日配,冷藏乳品,冷藏乳酸菌,20230407,1,12.9,12.9
1212,日配,蛋类,新鲜蛋品,20230407,0.774,5.24772,6.78
1212,粮油,盐/糖,功能盐,20230407,1,2.8,2.8
1235,洗化,洗护发用品,洗发水,20230407,1,69.9,69.9
1235,洗化,卫生巾,夜用卫生巾,20230407,1,6.9,6.9
1235,洗化,卫生巾,夜用卫生巾,20230407,1,10.7,10.7
1235,休闲,膨化点心,袋装薯片,20230407,1,4,4
1462,酒饮,碳酸饮料,可乐型,20230407,1,2,2
1462,日配,常温乳品,利乐砖加味奶,20230407,12,42,3.5
1462,日配,常温乳品,利乐枕加味奶,20230407,16,44.8,2.8
1462,休闲,膨化点心,袋装薯片,20230407,1,2.3,2.3
1462,蔬果,水果,苹果类,20230407,1.262,10.07076,7.98
1462,休闲,膨化点心,袋装薯片,20230407,1,2.3,2.3
1462,肉禽,鸡产品,分割鸡件,20230407,0.426,15.2508,35.8
1462,蔬果,水果,柑桔柚类,20230407,0.994,1.988,2
1462,休闲,糕点,中式糕点,20230407,0.28,4.984,17.8
1462,休闲,膨化点心,袋装薯片,20230407,1,2.7,2.7
1462,蔬果,蔬菜,花果,20230407,0.706,1.82148,2.58
1462,蔬果,水果,梨类,20230407,1.096,4.384,4
1595,休闲,饼干,进口饼干,20230407,1,9.9,9.9
1595,洗化,纸制品,软抽纸巾,20230407,1,11.7,11.7
1595,酒饮,香烟,国产省外香烟,20230407,1,14,14
1595,洗化,纸制品,无芯纸,20230407,1,16.9,16.9
1787,粮油,袋装速食面,干脆面,20230407,1,0.5,0.5
1787,粮油,煮食面/粉,挂面,20230407,1,5.3,5.3
1787,酒饮,黄酒,普通黄酒,20230407,1,29.7,29.7
2003,粮油,煮食面/粉,挂面,20230407,1,5.7,5.7
2003,日配,蛋类,咸蛋,20230407,0.284,5.396,19
2003,蔬果,蔬菜,花果,20230407,0.5,1.29,2.58
2003,蔬果,蔬菜,花果,20230407,0.58,3.364,5.8
2003,粮油,袋装速食面组,猪肉口味,20230407,1,12,12
2005,洗化,卫生巾,卫生护垫,20230407,1,4.7,4.7
2005,休闲,膨化点心,进口膨化,20230407,1,7.9,7.9
2005,休闲,膨化点心,进口膨化,20230407,1,7.9,7.9
2005,休闲,膨化点心,袋装薯片,20230407,1,3.5,3.5
2005,粮油,酱菜类,蔬菜,20230407,1,5.9,5.9
2005,洗化,纸制品,软抽纸巾,20230407,1,13.9,13.9
2080,粮油,南北干货,豆制品,20230407,0.12,2.592,21.6
2080,粮油,盐/糖,红糖,20230407,1,4.9,4.9
2080,粮油,调味酱,火锅底料,20230407,1,6.7,6.7
2080,蔬果,蔬菜,叶菜,20230407,0.19,2.28,12
2080,蔬果,加工豆类,豆类料理,20230407,3,4.5,1.5
2080,日配,冷冻火锅类,火锅丸类,20230407,0.378,12.3228,32.6
2080,酒饮,碳酸饮料,可乐型,20230407,1,2.8,2.8
2080,蔬果,蔬菜,菌菇类,20230407,0.23,4.14,18
2080,蔬果,水果,蕉类,20230407,0.97,5.7812,5.96
2080,蔬果,蔬菜,叶菜,20230407,0.262,1.572,6
2105,休闲,糖果,其他糖果,20230407,0.136,6.7728,49.8
2105,日配,冷冻水饺,其它水饺,20230407,1,8.3,8.3
2105,日配,冷冻水饺,其它水饺,20230407,1,10.3,10.3
12,蔬果,蔬菜,花果,20230408,0.966,2.49228,2.58
51,休闲,饼干,钙奶,20230408,1,4.7,4.7
51,蔬果,蔬菜,花果,20230408,0.514,1.01772,1.98
51,休闲,即食熟制品,肉松,20230408,1,12.5,12.5
58,熟食,现制中式面点,现制蒸类,20230408,0.62,3.72,6
58,蔬果,蔬菜,叶菜,20230408,0.854,4.7824,5.6
58,蔬果,蔬菜,根茎,20230408,0.328,2.61088,7.96
58,蔬果,加工豆类,豆干豆皮,20230408,0.226,1.13,5
60,蔬果,蔬菜,菌菇类,20230408,0.074,1.332,18
60,蔬果,蔬菜,菌菇类,20230408,0.234,3.9312,16.8
60,粮油,酱菜类,蔬菜,20230408,1,2.7,2.7
60,休闲,无糖食品,无糖休闲食品,20230408,0.294,5.292,18
60,日配,冷藏肉制品,棒状火腿,20230408,1,13.3,13.3
60,休闲,糕点,散称糕点,20230408,0.186,9.5976,51.6
60,粮油,酱菜类,蔬菜,20230408,1,2.7,2.7
60,蔬果,加工豆类,豆类料理,20230408,0.132,2.112,16
60,日配,冷藏乳品,冷藏加味酸乳,20230408,1,14.9,14.9
62,蔬果,水果,进口水果,20230408,1.178,20.7328,17.6
62,蔬果,蔬菜,根茎,20230408,0.344,1.376,4
62,蔬果,加工豆类,豆类料理,20230408,0.218,3.488,16
62,蔬果,蔬菜,花果,20230408,0.778,2.00724,2.58
62,粮油,调味油,其它调味油,20230408,1,7.6,7.6
95,蔬果,水果,其它水果,20230408,0.467,5.59466,11.98
102,蔬果,水果,其它水果,20230408,1,30,30
102,休闲,膨化点心,袋装薯片,20230408,1,3.3,3.3
102,酒饮,果汁饮料,桃饮料,20230408,1,8.9,8.9
102,日配,冷藏乳品,冷藏进口乳品,20230408,1,5.9,5.9
102,酒饮,果汁饮料,植物蛋白饮料,20230408,1,15.9,15.9
102,冲调,蜂蜜/面包酱,其他蜂蜜/面包,20230408,1,56,56
102,日配,冷藏乳品,冷藏营养酸乳,20230408,1,8.3,8.3
102,酒饮,果汁饮料,其他果汁饮料,20230408,1,9.9,9.9
121,蔬果,水果,进口水果,20230408,0.5,7.95,15.9
121,洗化,纸制品,软抽纸巾,20230408,1,9.7,9.7
133,粮油,液体调料,其他酱油,20230408,1,8.9,8.9
133,休闲,糕点,中式糕点,20230408,0.208,3.7024,17.8
133,蔬果,蔬菜,花果,20230408,0.344,5.504,16
133,蔬果,蔬菜,根茎,20230408,0.76,4.9856,6.56
133,日配,蛋类,新鲜蛋品,20230408,0.864,5.85792,6.78
133,蔬果,水果,其它水果,20230408,0.808,9.67984,11.98
133,粮油,五谷杂粮,杂粮粉,20230408,1.02,4.6716,4.58
167,日配,冷藏乳品,冷藏加味酸乳,20230408,1,14.9,14.9
