顾客编号,大类名称,中类名称,小类名称,销售日期,销售数量,销售金额,商品单价
454,粮油,液体调料,其他酱油,20150427,1.0,4.7,4.7
2005,洗化,卫生巾,卫生护垫,20150427,1.0,9.9,9.9
2005,酒饮,乳饮料,乳酸菌饮料,20150427,1.0,9.9,9.9
963,日配,常温乳品,百利包加味奶,20150427,20.0,40.0,2.0
1291,粮油,煮食面/粉,挂面,20150427,1.0,8.5,8.5
636,粮油,煮食面/粉,挂面,20150427,1.0,4.3,4.3
255,休闲,膨化点心,其他膨化点心,20150427,1.0,5.5,5.5
454,肉禽,鸡产品,分割鸡件,20150427,0.314,5.5264,17.6
566,家居,打扫用品,胶棉拖把,20150427,1.0,40.0,40.0
108,粮油,液体调料,滴醋,20150427,1.0,8.2,8.2
1316,蔬果,蔬菜,花果,20150427,0.916,1.81368,1.98
133,蔬果,蔬菜,花果,20150427,0.244,1.22,5.0
105,蔬果,蔬菜,花果,20150427,0.379,3.6384,9.6
1133,蔬果,蔬菜,花果,20150427,0.625,1.6125,2.58
1133,蔬果,蔬菜,花果,20150427,0.26,2.496,9.6
210,蔬果,水果,其它水果,20150427,1.014,12.14772,11.98
174,文体,笔类,其他笔类,20150427,1.0,2.3,2.3
46,蔬果,蔬菜,花果,20150427,1.188,2.35224,1.98
205,蔬果,蔬菜,花果,20150427,0.55,1.089,1.98
968,日配,冰品,冰棒,20150427,1.0,2.0,2.0
968,洗化,浴厕厨清洁剂,餐具清洁剂,20150427,1.0,15.9,15.9
878,蔬果,蔬菜,根茎,20150427,0.218,4.36,20.0
878,蔬果,蔬菜,花果,20150427,0.524,1.03752,1.98
770,日配,冷藏乳品,冷藏乳酸菌,20150427,1.0,11.0,11.0
636,蔬果,蔬菜,叶菜,20150427,0.84,5.04,6.0
636,休闲,饼干,钙奶,20150427,1.0,5.7,5.7
636,针织,女袜,女短筒丝袜,20150427,1.0,13.0,13.0
87,粮油,液体调料,料酒,20150427,1.0,3.9,3.9
609,家居,厨房清洁,钢丝球,20150427,1.0,4.5,4.5
2003,蔬果,蔬菜,根茎,20150427,0.32,6.4,20.0
102,洗化,卫生巾,卫生护垫,20150427,1.0,5.7,5.7
1748,蔬果,蔬菜,根茎,20150427,0.472,9.44,20.0
235,休闲,糖果,硬糖,20150427,1.0,3.5,3.5
339,蔬果,蔬菜,根茎,20150427,0.232,4.64,20.0
102,洗化,卫生巾,卫生护垫,20150427,1.0,3.9,3.9
636,休闲,饼干,钙奶,20150427,1.0,4.7,4.7
636,休闲,饼干,钙奶,20150427,1.0,3.9,3.9
636,休闲,饼干,钙奶,20150427,1.0,6.7,6.7
397,蔬果,蔬菜,花果,20150427,0.366,3.64536,9.96
441,蔬果,蔬菜,花果,20150427,0.288,2.7648,9.6
255,休闲,蜜饯,梅,20150427,0.214,7.276,34.0
1246,蔬果,蔬菜,根茎,20150427,0.384,2.51904,6.56
1246,休闲,膨化点心,袋装薯片,20150427,0.174,6.8904,39.6
375,日配,常温乳品,利乐砖酸酸乳,20150427,1.0,6.7,6.7
51,休闲,饼干,钙奶,20150427,1.0,4.7,4.7
371,蔬果,蔬菜,叶菜,20150427,0.344,1.9264,5.6
609,日配,冷藏乳品,冷藏乳酸菌,20150427,1.0,12.9,12.9
2003,蔬果,蔬菜,花果,20150427,0.544,1.07712,1.98
375,休闲,炒货,豆类,20150427,0.144,2.8512,19.8
304,蔬果,水果,进口水果,20150427,1.64,28.864,17.6
1024,休闲,饼干,趣味/休闲,20150427,1.0,4.9,4.9
1748,蔬果,蔬菜,叶菜,20150427,0.357,4.284,12.0
397,蔬果,蔬菜,花果,20150427,0.5,0.8,1.6
811,蔬果,蔬菜,花果,20150427,1.056,2.09088,1.98
609,家居,厨房清洁,百洁布,20150427,1.0,10.0,10.0
617,日配,蛋类,新鲜蛋品,20150427,0.748,5.07144,6.78
666,蔬果,水果,苹果类,20150427,2.09,58.102,27.8
1316,蔬果,水果,苹果类,20150427,1.128,31.3584,27.8
761,蔬果,水果,其它水果,20150427,1.194,27.462,23.0
372,休闲,饼干,粗粮/蔬菜,20150427,1.0,3.7,3.7
133,蔬果,蔬菜,叶菜,20150427,0.387,2.53872,6.56
441,肉禽,猪肉,鲜猪肉,20150427,0.192,5.7216,29.8
51,蔬果,蔬菜,花果,20150427,0.53,1.0494,1.98
1291,蔬果,水果,蕉类,20150427,0.801,4.77396,5.96
108,休闲,糖果,棒糖,20150427,2.0,1.0,0.5
255,蔬果,蔬菜,叶菜,20150427,0.2,1.112,5.56
105,蔬果,蔬菜,花果,20150427,0.926,2.38908,2.58
371,蔬果,蔬菜,根茎,20150427,0.44,8.8,20.0
371,蔬果,水果,苹果类,20150427,1.562,12.46476,7.98
609,洗化,纸制品,无芯纸,20150427,1.0,15.7,15.7
2003,肉禽,猪肉,鲜猪肉,20150427,0.336,10.0128,29.8
2003,蔬果,加工豆类,豆类料理,20150427,0.702,7.722,11.0
617,蔬果,蔬菜,根茎,20150427,0.252,5.04,20.0
617,粮油,盐/糖,功能盐,20150427,1.0,2.8,2.8
372,日配,蛋类,新鲜蛋品,20150427,0.874,5.92572,6.78
68,洗化,纸制品,盒装面纸,20150428,4.0,46.8,11.7
133,蔬果,蔬菜,花果,20150428,0.624,1.60992,2.58
75,蔬果,蔬菜,叶菜,20150428,0.828,1.62288,1.96
2508,休闲,无糖食品,无糖休闲食品,20150428,0.55,13.2,24.0
212,肉禽,猪肉,猪骨,20150428,0.814,34.0252,41.8
212,日配,冷藏肉制品,香肠类,20150428,1.0,18.3,18.3
68,酒饮,乳饮料,加味酸乳饮,20150428,1.0,4.5,4.5
91,水产,冰鲜水产,海水冰鲜,20150428,0.542,16.26,30.0
91,休闲,即食熟制品,牛肉干,20150428,1.0,10.9,10.9
766,肉禽,猪肉,猪肉丝馅片,20150428,0.572,17.0456,29.8
453,日配,蛋类,新鲜蛋品,20150428,0.688,9.632,14.0
47,日配,冷藏乳品,冷藏原味酸乳,20150428,1.0,8.6,8.6
241,粮油,袋装速食面组,牛肉口味,20150428,1.0,14.7,14.7
1211,蔬果,蔬菜,鲜调味,20150428,0.106,0.63388,5.98
1018,休闲,膨化点心,袋装薯片,20150428,1.0,8.5,8.5
2508,休闲,饼干,苏打,20150428,1.0,3.9,3.9
2508,休闲,炒货,豆类,20150428,1.0,4.3,4.3
450,粮油,五谷杂粮,散称白米,20150428,4.178,23.31324,5.58
372,肉禽,猪肉,鲜猪肉,20150428,0.174,5.1852,29.8
372,蔬果,蔬菜,根茎,20150428,0.21,1.05,5.0
91,日配,冷藏乳品,冷藏原味酸乳,20150428,1.0,2.4,2.4
142,粮油,煮食面/粉,挂面,20150428,1.0,5.3,5.3
57,休闲,膨化点心,袋装薯片,20150428,1.0,4.0,4.0
847,休闲,饼干,其他饼干,20150428,0.098,3.9004,39.8
105,酒饮,进口酒,预调酒,20150428,1.0,13.8,13.8
95,蔬果,蔬菜,花果,20150428,0.94,7.332,7.8
68,粮油,五谷杂粮,常规面粉,20150428,1.0,19.3,19.3
12,蔬果,蔬菜,根茎,20150428,0.228,4.56,20.0
57,休闲,膨化点心,袋装薯片,20150428,1.0,3.5,3.5
956,家居,料理切具,筷子,20150428,1.0,8.0,8.0
68,洗化,洗衣用品,衣物柔顺剂,20150428,1.0,13.9,13.9
133,日配,冷冻点心,冷冻面食,20150428,1.0,5.7,5.7
395,日配,冷藏乳品,冷藏乳酸菌,20150428,1.0,8.0,8.0
450,蔬果,加工豆类,豆干豆皮,20150428,0.314,3.12744,9.96
563,蔬果,蔬菜,芽菜,20150428,0.478,0.84128,1.76
563,蔬果,水果,蕉类,20150428,0.843,5.02428,5.96
2508,日配,常温乳品,利乐砖加味奶,20150428,1.0,3.5,3.5
2508,日配,常温乳品,利乐砖加味奶,20150428,1.0,3.5,3.5
395,洗化,婴幼儿用品,花露水,20150428,1.0,9.9,9.9
395,洗化,纸制品,软抽纸巾,20150428,1.0,1.7,1.7
91,休闲,即食熟制品,禽肉,20150428,3.0,16.5,5.5
450,蔬果,蔬菜,根茎,20150428,0.248,4.96,20.0
210,蔬果,蔬菜,根茎,20150428,0.456,2.99136,6.56
105,酒饮,国产白酒,普通低度白酒,20150428,1.0,75.0,75.0
205,蔬果,蔬菜,根茎,20150428,0.258,1.02168,3.96
398,蔬果,水果,进口水果,20150428,2.0,20.0,10.0
453,蔬果,水果,瓜类,20150428,2.34,6.0372,2.58
398,蔬果,蔬菜,花果,20150428,0.622,1.60476,2.58
879,日配,冰品,甜筒,20150428,1.0,4.0,4.0
2362,休闲,巧克力,威化巧克力,20150428,1.0,10.0,10.0
372,洗化,纸制品,餐巾纸,20150428,1.0,2.0,2.0
372,蔬果,蔬菜,花果,20150428,0.196,1.8816,9.6
372,针织,女袜,女短筒丝袜,20150428,1.0,13.0,13.0
803,日配,蛋类,新鲜蛋品,20150428,1.65,11.187,6.78
803,粮油,液体调料,料酒,20150428,1.0,1.9,1.9
1211,蔬果,蔬菜,花果,20150428,0.492,2.8536,5.8
395,日配,冷藏豆制类,冷藏素食类,20150428,1.0,7.7,7.7
395,日配,冷藏乳品,冷藏原味酸乳,20150428,1.0,6.0,6.0
395,洗化,纸制品,软抽纸巾,20150428,1.0,9.7,9.7
566,日配,常温乳品,其他常温乳品,20150428,1.0,9.8,9.8
227,蔬果,蔬菜,根茎,20150428,0.992,19.84,20.0
210,日配,蛋类,新鲜蛋品,20150428,1.144,21.9648,19.2
212,蔬果,蔬菜,根茎,20150428,0.753,4.93968,6.56
91,蔬果,蔬菜,根茎,20150428,0.402,8.04,20.0
12,水产,冰鲜水产,海水冰鲜,20150428,1.0,30.0,30.0
395,洗化,浴厕厨清洁剂,洁厕剂,20150428,1.0,6.7,6.7
395,洗化,浴厕厨清洁剂,洁厕剂,20150428,1.0,8.5,8.5
227,蔬果,蔬菜,花果,20150428,1.338,7.7604,5.8
398,日配,蛋类,新鲜蛋品,20150428,0.73,4.9494,6.78
1631,粮油,五谷杂粮,散称白米,20150428,9.504,53.03232,5.58
212,蔬果,蔬菜,鲜调味,20150428,0.26,4.056,15.6
372,洗化,纸制品,软抽纸巾,20150428,1.0,1.7,1.7
205,熟食,凉拌熟食,凉拌素食,20150428,0.424,8.48,20.0
398,蔬果,水果,梨类,20150428,0.816,3.264,4.0
1631,蔬果,蔬菜,叶菜,20150428,0.504,2.8224,5.6
331,休闲,糕点,散称糕点,20150428,0.448,23.1168,51.6
2464,蔬果,水果,蕉类,20150428,0.821,4.89316,5.96
1018,休闲,糕点,沙琪玛,20150428,1.0,8.3,8.3
1018,休闲,炒货,香瓜子,20150428,1.0,9.5,9.5
395,日配,冷藏乳品,冷藏乳酸菌,20150428,1.0,5.0,5.0
566,休闲,炒货,其他炒货,20150428,0.876,31.3608,35.8
1096,蔬果,蔬菜,花果,20150428,0.458,4.56168,9.96
956,洗化,口腔卫生用品,成人牙膏,20150428,1.0,24.9,24.9
250,蔬果,水果,其它水果,20150428,0.749,17.227,23.0
250,粮油,五谷杂粮,散称白米,20150428,5.208,29.06064,5.58
212,休闲,无糖食品,无糖休闲食品,20150428,0.306,7.344,24.0
375,日配,常温乳品,利乐砖酸酸乳,20150428,6.0,40.2,6.7
847,日配,冷藏乳品,冷藏加味酸乳,20150428,5.0,11.5,2.3
847,冲调,冲调食品,麦片/粉,20150428,1.0,30.7,30.7
398,蔬果,蔬菜,花果,20150428,0.584,1.15632,1.98
133,洗化,口腔卫生用品,成人牙膏,20150428,1.0,9.7,9.7
395,日配,蛋类,新鲜蛋品,20150428,1.504,10.19712,6.78
395,洗化,洗衣用品,衣物柔顺剂,20150428,1.0,16.9,16.9
566,日配,常温乳品,其他常温乳品,20150428,1.0,9.8,9.8
2362,酒饮,净水,国产矿水,20150428,1.0,2.5,2.5
2362,酒饮,运动机能饮料,健康机能饮料,20150428,1.0,4.0,4.0
450,粮油,液体调料,其他酱油,20150428,2.0,9.4,4.7
2508,休闲,糕点,中式糕点,20150428,0.332,13.1472,39.6
372,蔬果,蔬菜,叶菜,20150428,1.648,3.23008,1.96
1212,日配,冷冻水饺,菜肉水饺,20150428,1.0,30.9,30.9
227,蔬果,蔬菜,花果,20150428,0.95,1.881,1.98
227,蔬果,蔬菜,菌菇类,20150428,0.292,2.628,9.0
57,针织,拖鞋,女塑料拖鞋,20150428,1.0,17.9,17.9
105,酒饮,进口酒,预调酒,20150428,1.0,13.8,13.8
375,蔬果,蔬菜,花果,20150428,1.6,4.128,2.58
766,蔬果,蔬菜,芽菜,20150428,0.412,1.14536,2.78
766,粮油,五谷杂粮,常规面粉,20150428,1.0,24.9,24.9
145,粮油,调味料,香辛料,20150428,0.104,2.704,26.0
250,日配,冷藏乳品,冷藏原味鲜乳,20150428,1.0,12.8,12.8
91,粮油,南北干货,木耳,20150428,0.18,16.164,89.8
766,洗化,卫生巾,日用卫生巾,20150428,1.0,4.3,4.3
68,粮油,液体调料,其他酱油,20150428,1.0,12.9,12.9
68,酒饮,进口酒,预调酒,20150428,1.0,6.5,6.5
133,蔬果,蔬菜,花果,20150428,0.668,3.71408,5.56
398,蔬果,蔬菜,芽菜,20150428,0.548,0.96448,1.76
47,蔬果,水果,瓜类,20150428,0.616,3.696,6.0
563,蔬果,水果,苹果类,20150428,0.674,5.37852,7.98
2362,蔬果,水果,蕉类,20150428,0.91,5.4236,5.96
75,蔬果,加工豆类,豆腐,20150428,1.0,2.0,2.0
372,休闲,即食熟制品,肉松,20150428,1.0,9.5,9.5
372,针织,毯子,晴纶毯,20150428,1.0,30.0,30.0
142,蔬果,蔬菜,叶菜,20150428,0.22,1.2232,5.56
142,洗化,纸制品,软抽纸巾,20150428,1.0,9.7,9.7
241,日配,冷藏肉制品,香肠类,20150428,1.0,19.3,19.3
331,休闲,饼干,趣味/休闲,20150428,1.0,13.9,13.9
68,粮油,液体调料,其他液体调料,20150428,1.0,3.9,3.9
372,洗化,洗衣用品,洗衣皂,20150428,1.0,11.9,11.9
372,家居,打扫用品,畚斗组,20150428,1.0,17.0,17.0
372,针织,女袜,女短筒丝袜,20150428,-1.0,-13.0,13.0
212,日配,冷藏肉制品,香肠类,20150428,1.0,14.9,14.9
212,粮油,液体调料,其他酱油,20150428,8.0,37.6,4.7
91,蔬果,蔬菜,根茎,20150428,0.908,2.32448,2.56
91,蔬果,水果,桃/李类,20150428,0.362,3.61276,9.98
12,蔬果,蔬菜,鲜调味,20150428,0.172,1.12832,6.56
57,休闲,膨化点心,袋装薯片,20150428,1.0,3.9,3.9
57,休闲,膨化点心,袋装薯片,20150428,1.0,4.0,4.0
2508,休闲,糕点,散称糕点,20150428,0.342,20.4516,59.8
210,蔬果,蔬菜,花果,20150428,0.772,1.99176,2.58
1211,蔬果,蔬菜,叶菜,20150428,0.43,0.8428,1.96
145,粮油,五谷杂粮,杂粮,20150428,1.0,14.0,14.0
91,粮油,煮食面/粉,其他煮食面/粉,20150428,0.364,3.9312,10.8
205,蔬果,蔬菜,花果,20150428,0.483,0.95634,1.98
803,蔬果,其它加工,咸菜干货,20150428,0.492,0.984,2.0
453,酒饮,啤酒,国产黄啤,20150428,1.0,3.5,3.5
2464,蔬果,蔬菜,叶菜,20150428,0.504,2.8224,5.6
75,蔬果,水果,蕉类,20150428,0.755,4.4998,5.96
47,日配,冷藏乳品,冷藏乳酸菌,20150428,1.0,5.0,5.0
963,酒饮,净水,国产纯水,20150428,1.0,1.3,1.3
227,日配,冷藏乳品,冷藏原味酸乳,20150428,1.0,14.9,14.9
956,洗化,口腔卫生用品,成人牙膏,20150428,1.0,15.9,15.9
956,洗化,口腔卫生用品,成人牙刷,20150428,1.0,8.9,8.9
75,蔬果,蔬菜,花果,20150428,0.496,1.27968,2.58
372,蔬果,蔬菜,根茎,20150428,0.262,5.24,20.0
372,休闲,膨化点心,其他膨化点心,20150428,1.0,1.0,1.0
91,日配,冷藏乳品,冷藏加味酸乳,20150428,1.0,2.4,2.4
145,粮油,食用油,菜籽油,20150428,1.0,89.0,89.0
847,粮油,液体调料,滴醋,20150428,1.0,4.8,4.8
91,日配,常温乳品,利乐砖乳酸菌,20150428,12.0,66.0,5.5
956,洗化,口腔卫生用品,成人牙膏,20150428,1.0,9.9,9.9
75,蔬果,蔬菜,根茎,20150428,0.44,3.344,7.6
879,蔬果,蔬菜,鲜调味,20150428,0.758,4.97248,6.56
395,洗化,婴幼儿用品,花露水,20150428,1.0,12.9,12.9
227,休闲,糕点,散称糕点,20150428,0.59,16.284,27.6
879,日配,冷藏料理,冷藏禽类,20150428,1.0,18.3,18.3
168,蔬果,蔬菜,花果,20150428,0.572,1.0296,1.8
168,熟食,现制中式面点,现制烙类,20150428,2.0,2.0,1.0
563,蔬果,水果,桃/李类,20150428,0.45,4.482,9.96
372,文体,球类配件,篮球,20150428,1.0,23.0,23.0
1631,蔬果,水果,蕉类,20150428,1.434,8.54664,5.96
205,蔬果,蔬菜,花果,20150428,0.878,2.26524,2.58
372,洗化,纸制品,软抽纸巾,20150428,1.0,19.9,19.9
1212,日配,冷冻水饺,其它水饺,20150428,1.0,10.3,10.3
453,蔬果,加工豆类,豆类料理,20150428,0.778,8.558,11.0
398,蔬果,蔬菜,叶菜,20150428,0.57,2.2572,3.96
398,日配,冷藏乳品,冷藏乳酸菌,20150428,1.0,12.9,12.9
879,熟食,凉拌熟食,凉拌素食,20150428,0.001,0.02,20.0
168,蔬果,加工豆类,豆腐,20150428,2.0,3.0,1.5
563,粮油,酱菜类,其它酱菜,20150428,1.0,2.7,2.7
454,休闲,口香糖,无糖口香糖,20150428,1.0,10.4,10.4
2508,休闲,膨化点心,袋装薯片,20150428,1.0,4.0,4.0
1096,蔬果,水果,进口水果,20150428,1.246,21.9296,17.6
142,蔬果,蔬菜,花果,20150428,0.676,1.2168,1.8
210,蔬果,蔬菜,叶菜,20150428,0.204,1.33824,6.56
210,蔬果,蔬菜,根茎,20150428,0.378,2.8728,7.6
210,蔬果,蔬菜,花果,20150428,0.264,2.5344,9.6
250,粮油,五谷杂粮,常规面粉,20150428,1.0,24.9,24.9
766,蔬果,蔬菜,鲜调味,20150428,0.27,4.212,15.6
766,酒饮,运动机能饮料,健康机能饮料,20150428,1.0,4.0,4.0
398,粮油,袋装速食面组,牛肉口味,20150428,1.0,22.5,22.5
168,蔬果,蔬菜,叶菜,20150428,0.246,1.61376,6.56
127,洗化,纸制品,手帕纸,20150429,4.0,23.6,5.9
669,肉禽,猪肉,鲜猪肉,20150429,0.848,16.7904,19.8
669,蔬果,蔬菜,花果,20150429,0.793,2.04594,2.58
669,蔬果,水果,桃/李类,20150429,0.636,6.34728,9.98
669,粮油,袋装速食面,干脆面,20150429,1.0,0.5,0.5
509,休闲,膨化点心,粟米类,20150429,1.0,3.5,3.5
963,家居,打扫用品,手套,20150429,1.0,8.0,8.0
1757,粮油,调味酱,辣酱,20150429,1.0,11.3,11.3
548,日配,冷冻汤圆,其它汤圆,20150429,1.0,14.3,14.3
548,日配,冷冻包子馒头,甜馅包子,20150429,1.0,7.7,7.7
548,休闲,膨化点心,米制点心,20150429,1.0,3.8,3.8
548,酒饮,净水,国产矿水,20150429,6.0,6.0,1.0
215,蔬果,水果,苹果类,20150429,1.13,9.0174,7.98
142,蔬果,蔬菜,根茎,20150429,0.679,4.45424,6.56
1119,针织,女下装,女休闲长裤,20150429,2.0,25.8,12.9
614,蔬果,蔬菜,花果,20150429,0.266,2.5536,9.6
1036,蔬果,蔬菜,花果,20150429,0.736,1.89888,2.58
669,蔬果,水果,蕉类,20150429,1.218,7.25928,5.96
509,蔬果,蔬菜,芽菜,20150429,-0.476,-1.32328,2.78
509,蔬果,蔬菜,芽菜,20150429,0.476,1.32328,2.78
745,肉禽,猪肉,猪骨,20150429,1.208,50.4944,41.8
657,日配,常温乳品,利乐砖营养奶,20150429,1.0,3.5,3.5
936,熟食,中式熟菜,中式水产熟菜,20150429,0.09,2.52,28.0
936,粮油,液体调料,其他酱油,20150429,1.0,4.7,4.7
121,洗化,卫生巾,卫生护垫,20150429,1.0,4.7,4.7
281,粮油,液体调料,料酒,20150429,1.0,3.9,3.9
51,针织,男袜,男绅士袜,20150429,1.0,9.0,9.0
732,蔬果,蔬菜,花果,20150429,0.522,1.34676,2.58
1388,洗化,纸制品,软抽纸巾,20150429,1.0,9.7,9.7
133,针织,拖鞋,男塑料拖鞋,20150429,1.0,17.9,17.9
227,休闲,糕点,散称糕点,20150429,0.982,27.1032,27.6
17,日配,外送面包糕点,外送调理面包,20150429,1.0,6.3,6.3
17,休闲,糕点,中式糕点,20150429,0.508,9.0424,17.8
142,蔬果,水果,其它水果,20150429,0.332,7.636,23.0
454,日配,冷藏肉制品,香肠类,20150429,1.0,2.3,2.3
454,粮油,液体调料,其他酱油,20150429,1.0,4.7,4.7
286,粮油,五谷杂粮,散称白米,20150429,2.408,13.43664,5.58
286,粮油,液体调料,滴醋,20150429,1.0,3.8,3.8
454,休闲,蜜饯,其他蜜饯,20150429,0.628,10.5504,16.8
454,休闲,糖果,凝胶糖,20150429,1.0,3.0,3.0
454,洗化,洗浴用品,香皂,20150429,1.0,12.9,12.9
352,水产,冷冻水产,冷冻虾蟹,20150429,0.312,9.9216,31.8
7,蔬果,蔬菜,叶菜,20150429,0.248,1.37888,5.56
250,熟食,现制中式面点,现制面点,20150429,0.598,2.99,5.0
1226,蔬果,水果,进口水果,20150429,1.462,25.7312,17.6
142,蔬果,蔬菜,花果,20150429,0.424,0.6784,1.6
999,蔬果,加工豆类,豆干豆皮,20150429,0.226,1.75376,7.76
281,蔬果,蔬菜,根茎,20150429,0.522,3.42432,6.56
91,蔬果,蔬菜,花果,20150429,0.592,1.17216,1.98
1036,休闲,饼干,钙奶,20150429,1.0,3.7,3.7
1036,酒饮,啤酒,国产黄啤,20150429,1.0,9.8,9.8
68,日配,冷藏乳品,冷藏乳酸菌,20150429,1.0,9.9,9.9
509,休闲,膨化点心,袋装薯片,20150429,1.0,5.9,5.9
372,休闲,饼干,夹心,20150429,1.0,6.9,6.9
381,粮油,液体调料,其他酱油,20150429,24.0,112.8,4.7
614,休闲,蜜饯,枣,20150429,0.482,11.4716,23.8
454,粮油,调味酱,辣酱,20150429,1.0,7.7,7.7
657,日配,冷藏乳品,冷藏乳酸菌,20150429,1.0,11.5,11.5
260,蔬果,蔬菜,叶菜,20150429,0.352,1.9712,5.6
816,粮油,调味酱,甜面/豆瓣酱,20150429,1.0,6.9,6.9
936,休闲,糖果,棒糖,20150429,1.0,0.5,0.5
339,蔬果,蔬菜,花果,20150429,0.876,2.24256,2.56
1469,蔬果,水果,蕉类,20150429,2.04,12.1584,5.96
1469,休闲,无糖食品,无糖粮油食品,20150429,1.0,45.0,45.0
402,休闲,即食熟制品,豆干类,20150429,1.0,3.5,3.5
1036,休闲,糕点,煎饼,20150429,1.0,6.9,6.9
402,休闲,即食熟制品,豆干类,20150429,1.0,4.0,4.0
352,肉禽,鸡产品,分割鸡件,20150429,0.642,22.9836,35.8
548,休闲,饼干,夹心,20150429,1.0,6.9,6.9
548,休闲,巧克力,其他巧克力,20150429,0.21,24.57,117.0
553,粮油,液体调料,其他酱油,20150429,24.0,112.8,4.7
1955,蔬果,蔬菜,菌菇类,20150429,0.224,4.032,18.0
669,蔬果,蔬菜,根茎,20150429,0.304,6.08,20.0
669,蔬果,蔬菜,花果,20150429,0.648,6.2208,9.6
509,休闲,膨化点心,粟米类,20150429,1.0,3.5,3.5
988,日配,常温肉制品,蔬菜火腿肠,20150429,1.0,13.9,13.9
2508,熟食,凉拌熟食,凉拌素食,20150429,0.106,2.12,20.0
95,日配,蛋类,新鲜蛋品,20150429,1.638,22.932,14.0
402,休闲,饼干,其他饼干,20150429,1.0,3.3,3.3
402,酒饮,茶饮料,红茶,20150429,1.0,3.7,3.7
68,日配,冷藏乳品,冷藏原味酸乳,20150429,1.0,15.6,15.6
1097,蔬果,蔬菜,花果,20150429,0.606,7.272,12.0
2464,蔬果,蔬菜,其它蔬菜,20150429,0.358,4.296,12.0
6,蔬果,蔬菜,花果,20150429,0.57,1.4706,2.58
2464,日配,常温乳品,利乐枕纯奶,20150429,16.0,43.2,2.7
17,粮油,五谷杂粮,杂粮粉,20150429,0.916,4.0304,4.4
732,肉禽,鸡产品,调味鸡肉,20150429,0.418,8.1928,19.6
657,粮油,桶杯装速食面,海鲜口味,20150429,1.0,3.7,3.7
133,蔬果,水果,梨类,20150429,1.074,12.86652,11.98
244,日配,冰品,冰棒,20150429,1.0,2.0,2.0
260,肉禽,猪肉,鲜猪肉,20150429,0.338,10.0724,29.8
352,粮油,液体调料,其他酱油,20150429,1.0,4.7,4.7
308,洗化,纸尿裤,儿童纸尿裤,20150429,1.0,12.9,12.9
769,日配,冷藏乳品,冷藏果粒酸乳,20150429,1.0,8.5,8.5
729,肉禽,猪肉,猪骨,20150429,1.022,42.7196,41.8
210,粮油,煮食面/粉,挂面,20150429,1.0,5.3,5.3
2201,日配,蛋类,新鲜蛋品,20150429,0.872,5.91216,6.78
1097,蔬果,水果,进口水果,20150429,0.512,9.0112,17.6
1097,蔬果,水果,其它水果,20150429,0.671,15.433,23.0
51,休闲,饼干,钙奶,20150429,1.0,4.7,4.7
1226,蔬果,水果,蕉类,20150429,1.309,7.80164,5.96
1712,粮油,液体调料,其他酱油,20150429,24.0,112.8,4.7
1757,家居,料理切具,果皮刀,20150429,1.0,8.5,8.5
352,日配,冷藏乳品,冷藏营养酸乳,20150429,1.0,11.9,11.9
548,粮油,桶杯装速食面,牛肉口味,20150429,1.0,4.5,4.5
548,酒饮,香烟,国产省外香烟,20150429,1.0,19.0,19.0
1119,粮油,液体调料,其他酱油,20150429,24.0,112.8,4.7
286,洗化,杀虫用品,喷雾杀虫剂,20150429,1.0,16.9,16.9
988,蔬果,水果,进口水果,20150429,0.63,11.088,17.6
210,粮油,液体调料,其他酱油,20150429,5.0,23.5,4.7
12,蔬果,蔬菜,叶菜,20150429,0.285,1.653,5.8
142,蔬果,蔬菜,叶菜,20150429,0.248,1.37888,5.56
1119,针织,女下装,女休闲长裤,20150429,-1.0,-45.0,45.0
286,蔬果,水果,蕉类,20150429,1.457,8.68372,5.96
250,休闲,糕点,散称糕点,20150429,0.268,10.1304,37.8
17,洗化,浴厕厨清洁剂,餐具清洁剂,20150429,1.0,15.9,15.9
1119,蔬果,蔬菜,叶菜,20150429,0.436,2.5288,5.8
309,日配,常温乳品,其他常温乳品,20150429,1.0,1.5,1.5
84,蔬果,蔬菜,叶菜,20150429,0.487,5.844,12.0
339,蔬果,蔬菜,花果,20150429,0.284,1.42,5.0
7,休闲,即食熟制品,肉松,20150429,1.0,12.5,12.5
52,粮油,五谷杂粮,散称白米,20150429,7.64,42.6312,5.58
1512,蔬果,蔬菜,叶菜,20150429,0.362,2.37472,6.56
250,蔬果,水果,蕉类,20150429,0.63,3.7548,5.96
281,蔬果,蔬菜,根茎,20150429,0.644,2.55024,3.96
91,粮油,袋装速食面,其他袋装面,20150429,3.0,3.9,1.3
91,休闲,即食熟制品,禽肉,20150429,1.0,5.5,5.5
52,针织,女下装,女休闲长裤,20150429,1.0,45.0,45.0
578,粮油,液体调料,生抽酱油,20150429,1.0,7.9,7.9
501,蔬果,蔬菜,根茎,20150429,0.236,1.7936,7.6
95,粮油,液体调料,其他酱油,20150429,1.0,4.7,4.7
999,蔬果,蔬菜,叶菜,20150429,0.298,1.95488,6.56
381,蔬果,蔬菜,根茎,20150429,0.946,7.1896,7.6
284,洗化,口腔卫生用品,成人牙膏,20150429,1.0,6.9,6.9
372,休闲,膨化点心,粟米类,20150429,1.0,2.9,2.9
381,蔬果,水果,蕉类,20150429,1.234,7.35464,5.96
1983,粮油,酱菜类,榨菜,20150429,1.0,0.5,0.5
121,洗化,卫生巾,日用卫生巾,20150429,1.0,7.9,7.9
